"HolderAddress","Quantity","PendingBalanceUpdate"
"0x3355504b023f8fdcec4c5fe79bbedc0b3fbc32eb","1","No"
"0x843793006d45402566fc232dde7050f1bd892c73","1","No"
"0x882b6cac2bf948cbf77dc9560d0ea613bbf9dc10","1","No"
"0x215fedd5780c39fbdadb4bc3700de61a8ffdd74a","1","No"
"0x9c80ddba99c609aca22fe03a3d63e6de2ebb9d2f","1","No"
"0xedbc1122e86809330c676a2f68f63f73703fa2e1","1","No"
"0x76f1b5e7d2bf9644d84ab8367fa8739eee6edc90","1","No"
"0xd2927a91570146218ed700566df516d67c5ecfab","1","No"
"0x163c1d864e91900f1993f57f5eafee36f14b9cd2","1","No"
"0xe6a9d0539fabe0fda237c3c4bafeae2042b06e67","1","No"
"0x887299cf58a3f0ba1f6ee59122e19a65eefe2bb0","1","No"
"0x260d02e0dac4711c1e796cfa0324b227ea06eda6","1","No"
"0xb51074da03c55e79e3526cf6bbf31873443efc63","1","No"
"0x4663079c274fdc2953b51be820737617f5e64b45","1","No"
"0x5cd5ea599e1dd97f0c4d26526f730d970d0cf444","1","No"
"0xa01eadad09278ae68997ec5fe2f1ede25c743479","1","No"
"0xfd3ea1d43d610d315de7064478f30d4c502b4f17","1","No"
"0xba4e44bf7e8849c4118aad36c313933b11c45927","1","No"
"0x38865683f5dd59048cca3a2e91064a731bdb45a2","1","No"
"0x3a24cddca03912ed1970b3c9c0a9bc6d3e1a8665","1","No"
"0x25bb329e787eac51d7a12cb220a564e497d6e28a","1","No"
"0x570eb0f0f91182a9619315e8ea11e21a24d6c01c","1","No"
"0xe633676c9111f4059c65dbf622d442c85d6785d4","1","No"
"0x19913e368870ea484fe361cb294dfe83ac364721","1","No"
"0x42966eca78129e60b3ac05890e924c8af21b899c","1","No"
"0xe350d76165e29ba1770efa72ea3ff32478c49de7","1","No"
"0x8836e7a2140219220accf1bde5ec9342a44ed2f1","1","No"
"0x661f947aad0916cf177e764c6fda2d4902f993f1","1","No"
"0x5de6980d284616d689c1171fab748949bea78230","1","No"
"0x678061ff1376a3b292f6f8e218911f482cb849ef","1","No"
"0x9c211891affb1ce6cf8a3e537efbf2f948162204","1","No"
"0x2353aa1c1ab5c4fadad8a64e252951c62ea94022","1","No"
"0x20e3709cfb632162649afffa207ae2a3cd761e8e","1","No"
"0x31e77fda9d253cf7944f2783c381cfbe263c346e","1","No"
"0xe120f2ca541ca26752b460ba71f105ebdbb3e323","1","No"
"0x70a360872fbc8ee664817fa5683d767d48210e82","1","No"
"0x2258c513c23675df98de791d140a6c5f4f765374","1","No"
"0x5f1a4100cc68bbe706f37f39755c6e3a1cf999d6","1","No"
"0x6d2e71af8703bc56363f5838133f7ad00bd895e9","1","No"
"0xa9d12bd7d73d8bdf5dc955f19136297d8211d6fd","1","No"
"0x8efcdb88d8b6beb1f240f3f15e1b56d9c1c7cffa","1","No"
"0x17f3f81860345567482e1d232fb5b6f8bd77f3bd","1","No"
"0xd7ddd82a9c4cb3372f025618159b5d1cf22b6cb1","1","No"
"0x998cf04333527d2994eb05f034649fb5e0eeab5b","1","No"
"0xfaaeaf3a202a81daa3f85723a085b2650985327d","1","No"
"0x8c60e8a946a3e11fbbadaa635b49bdcdb15082f7","1","No"
"0xf6fcdcf8be384b9aa75d10b24a0724dd1b56cc9e","1","No"
"0x0a9271d71c8b0f9b5df325d6d007c2fcb7724e54","1","No"
"0x83034e04d5457d5c3542ac9d2f9d1bbdb548b7e9","1","No"
"0x13537830cad96205ca394123907763608d00f490","1","No"
"0x8675c1c5e5a480e277cb4589a6bd17545be1e3b8","1","No"
"0x1fb7909a41c5771b1ac10964a3d8f91a170b5b8e","1","No"
"0xa6f91f9fc8f638a02ffe69ee9475e9fc1dc57fce","1","No"
"0x22084410c6364edd08fbbd9a9e3ae79f4016e92a","1","No"
"0x9fe8572c6676b96a327c4ecbddef6dfb29262cc9","1","No"
"0x0122a528c9dcc2cec9c8cbcd7da72beb828d0527","1","No"
"0x1ad7b7c2ed5173e6c982b1c3fbfac2ea2255749c","1","No"
"0x7909d935df2eea43b2e8b300c0e706b30e9b8024","1","No"
"0x89e11139832a11ac95b7dc27f89ffe471e7b8df2","1","No"
"0xd771c5856b29710d29193a27e6bdb7dcf7330538","1","No"
"0xb1e079854268985431935ce53aa54c8e1722fa0d","1","No"
"0x6f435a9421653b27f048957b8ba2092d65a711f9","1","No"
"0xb21d08fbaab4a1bfd2e3a01d3dc8eb62bb159a54","1","No"
"0x99ec5fc2b35320ffb64b0ef55b231866b3acd727","1","No"
"0xd9f03ce06ae8e4f0ed5d6a95e7b8e7f058db17cd","1","No"
"0x414531e74c58b4a5c5c998b18fbe819a70d78f30","1","No"
"0x0473809203cf8b42712bd420dfa9d4a4ee7b2748","1","No"
"0x4a7dc0a1f68ecffd1588df798d95c95c8aa7efd9","1","No"
"0x5e0c1e5fb4ebc2840c8bcb847dedaa846645d334","1","No"
"0xdaa5dda232b24e1f03aa687b30d14fb36a22f9fa","1","No"
"0x3d201d3eab070ff3d579d33c153ea8c8b8dd3d66","1","No"
"0xf5fff32cf83a1a614e15f25ce55b0c0a6b5f8f2c","1","No"
"0x6999ed44f7ae0f72e801f6cd4c6b06793dd0486c","1","No"
"0x5209d14199a60e8e9429293a87017d7125b5b9dc","1","No"
"0xee7249df14ef152942ef51b4b65cc609089914ef","1","No"
"0xcbbea7ec33d60db283ab79bdac9ffbfa46a83134","1","No"
"0x6d9b7e224898d86cbfc9aa0f226f69f12ad20364","1","No"
"0xe7420f4b26a565186ccdf5c3d356c62b127c81ef","1","No"
"0x712c07eaadd8a72627fce7976b6521e7704448d6","1","No"
"0xaac43c2e60a6e226260f47e83d6ae776629344a7","1","No"
"0xe61531bbc634169bbece9616592b91a8fc8fb1ca","1","No"
"0x7d1a4878120110d6201182acd43d95779a716749","1","No"
"0x218d75b17f491793a96ab4326c7875950359a80c","1","No"
"0x03aa9045a2455946ba358323e17afe3a01faeffd","1","No"
"0x6745428660b2c154af3a8309358d0c92634d7461","1","No"
"0x8d4583655cc7a5b36ee3abe3747176b42b698ec4","1","No"
"0x7ff9195e4a5d0b56d0d41c09e8cbd3e938504af0","1","No"
"0x45d46f51c468f81600aa3cbcb9c7608cbf46044f","1","No"
"0xa3babfcd20683b7a9b63f9a68878b83e36591219","1","No"
"0x08cbb7c7f7c4b021ad2ad6028f091d276ba04957","1","No"
"0x138f034fc2085f679f25efaa092a870c71ddb428","1","No"
"0x4ed08edd10ec1e2f137189b03801c2037166fdcd","1","No"
"0x76954086d3eb6db904cdc11214c48b62b094c72f","1","No"
"0x84b6f9d041560fe6a5572c7fa12debe57d1e00b2","1","No"
"0xb4a1162a1603d70916e0c7355f3242c6d1adef74","1","No"
"0xb74cebc3780235a009424c494aa902ec85ec21b4","1","No"
"0x637b96f8fc77a6390370594abac68a87b714769f","1","No"
"0xa6096c169562f1a196d3f344fb5288d38c1cc35b","1","No"
"0x424d5fe1e20e3cabcd9d764fbe404098b566946f","1","No"
"0x0751633a5f55cbb26cc6abb6b39648b12ebe70c6","1","No"
"0x35471f2cfab7b75e88d0ebfd5528586f55900c4e","1","No"
"0xb5432287750a0cee46e3562f6a26758eca20fc91","1","No"
"0x70147ece7440e87d2d7ca229217bc515d862853c","1","No"
"0x5968d383deb7636fb68c91915c516499fa2ddcd0","1","No"
"0x8091deca14db6db65555331b83f09d23188af92b","1","No"
"0xeaf1fe94f6c2741142e6f444175ad2376a8a30e0","1","No"
"0xd9e912afcea495dc8789bd2d6c0004473e48521f","1","No"
"0x8d7d7c4b6ee520b6334e80a4cc6c10fed68d76d9","1","No"
"0xd4e01f608982ff53022e8c3ff43e145a192a9c4a","1","No"
"0xfde1b2d8a725df487773b3640ae16bc39b989d06","1","No"
"0xefc4fd62b5589d0c8dc8bb196e160771c14785a7","1","No"
"0xd17060803f2d4d3613b32f2f3d3d4db1c6fc3159","1","No"
"0xe06a653944247244040b4a0a0ad5c8ef2d0c1666","1","No"
"0x775a9311c4bcbab6f18bffcd3bc42e5746b1c805","1","No"
"0x9801de82890609bc5bdd304f90cd1d4234fb5fcf","1","No"
"0xca66f46cb987d3569efacdfd1bb7cdd51558f157","1","No"
"0x2862fc36969ab42b841711232387e8e0442de22c","1","No"
"0x59e35f08a6c869e7f3ca27ef69578ca5fb5f00c4","1","No"
"0x433ea2df6d7c567b1dd55e3fb99512222cb23d95","1","No"
"0xc794047d59f11bef4035241ab403c9a419d7da8d","1","No"
"0xce96e77f206789f07e3d164cedcae39baa7b8890","1","No"
"0x7166c092902a0345d9124d90c7fea75450e3e5b6","1","No"
"0xaeae3201957353a9d0dd24321e866e92e1c13d86","1","No"
"0x5f01c9f93167b08fdd2712cd71d86fb0c6bc7489","1","No"
"0x062e0b7846094c24848f9fa3dcd892515e9ca13f","1","No"
"0xe5e98df807c3c4f8e57eeeed0968895b2ea5fefb","1","No"
"0x66cfcbbd342ccfbb20bb5aee48768adaad3b2b4d","1","No"
"0xf968a5de2019de1f0a8f53758dd137ae5c9efbc9","1","No"
"0xa84b6da113c0279363dd1dcc7465677a4b0455a9","1","No"
"0x82d1883ca96e57773429e785f195e32783b1c246","1","No"
"0x9bcdc7db2f57b0f960a737ccc29373a9bc760134","1","No"
"0x1934d34a3d951e225a8e57764c56492336367dcb","1","No"
"0xb518e0f7f6e3c71fa8434116e1a4c63702155265","1","No"
"0xcf495e2cc0b1a59ea07d71e322eced8c71bafa99","1","No"
"0x87cdd83c85283956be7627f269d5d7ffd7e772eb","1","No"
"0x7a23e3d28da2f3897fb0f5e6d553ba60f620ab0c","1","No"
"0x98ea82ac93165f77d69a4fd3243b121f1c56e4a8","1","No"
"0xac992da07e0227d9e999e8a149945b3361ba8043","1","No"
"0x5f0879c8e05b966ab102a00b9b3a8dc7a5e4f63a","1","No"
"0x7ba11a17d6b3290f2bd8a350d1f1b0887f98dc32","1","No"
"0xcc5773cb237be0b08407b250045352d45c3a11fb","1","No"
"0x3cb3575a7a4e69ea36b54805231a7eaad45da1c8","1","No"
"0x74c19d38a514d7de86f9244adc713bd43bc5f00a","1","No"
"0xea659cef8364ab0a95196d9cd336cb983ec0e23c","1","No"
"0x8c6542f44845421f0a167c24513a147fca25b2aa","1","No"
"0x3bcc926329b9ae4326d2f12adcbe42e3689cfbfa","1","No"
"0x4ca8ad618eeadebc07fdc4da8ae0c84d88ec3deb","1","No"
"0x011592e2ca81e0e19650a9ef77c469bc152e3d58","1","No"
"0xba3f7e3c8a2ddb8ced9231a83f159a6131c681d6","1","No"
"0x95a208e16a49937d239f2ee20dba6797c5a178d3","1","No"
"0x9d2a50021d393b3d0c58df5feaf977a8b99f6824","1","No"
"0x41a27e86ab3003f4f453553863a7e77e30c9924d","1","No"
"0x7fee3001d0116675c03486470207a28f2e4a55a3","1","No"
"0x83499b1407a1b37d2e0dfad10c7a0fbb0b6f0903","1","No"
"0x13d583b1972d81512912d96ac4c929f864714926","1","No"
"0x5eae747ab48002871ce836616b7e648755ad27bf","1","No"
"0x251c512c5e8bee1528d7a307e11e9ce70244544b","1","No"
"0x5dbc518ead28fb1e359316e56828782c7285aedc","1","No"
"0xf1d71a1da505feb60e9c0c7b704e2557af4b6d2d","1","No"
"0xb6bf66086ea8f3bf9bd7d318d4b80d5bba953b7a","1","No"
"0xfce299ac82db677a852f9e6e029e5edd774f6dbd","1","No"
"0xe5027d611abe310c14b658ff7454f41197a9b7a3","1","No"
"0xd6a179860fb0a6e3835d2c7922668cb86a1d7859","1","No"
"0x137736d85ec3e9bc0d91027a217393c82f3f3e27","1","No"
"0x77a05db77ab91bfef29497596de47ac8608a2b1d","1","No"
"0x6538414f19076b4a7d729dfc727a39e4ba6db3a9","1","No"
"0xcec345b4d4360565c518b3d72ce718c8a1d8b10e","1","No"
"0x27184d64d2e8108cf0503c15a30b6e6ba14c5910","1","No"
"0xbcc599587aa0c97f7ceeee9c3bb2db2b33f835e4","1","No"
"0xe40ca0cb113d54ec4cfd1aa3ac842bddad8386d7","1","No"
"0x7c764b26be1bfedc1729ab12fd86815b8093ef69","1","No"
"0xbdabc28515155b47911dad860efda41ab6c4f2f0","1","No"
"0x958de504988b9fb5fe4c9d192007ba233608b4c5","1","No"
"0x5bc2852feb943b4a43fa87b275f44b45c4ca527f","1","No"
"0xf2c0b589c08362111a5f8a4e6e60cd916217462a","1","No"
"0x1a1b0299a57cb47759d20ad58ab640700e4be406","1","No"
"0x10f5baf684c33975046fc632c8555c1e903ea8ea","1","No"
"0x744458eae66b7a0308c411860c8a82ad11d1cc68","1","No"
"0x108defcc94bd61411e9959416066e877d0f2c404","1","No"
"0x03757f2b37e67481f33b24c12cfe60e773472869","1","No"
"0x95325a3c1e2813235248902cafc811a5a4dd9ea0","1","No"
"0xde12bc577b2ed3a2cd542ce8f0adeb37c9b59992","1","No"
"0xab0ed82707c337a4123c7917d6e5a8a1edad1550","1","No"
"0x088fab6e7f4d007df11dfaed57322c951150da21","1","No"
"0xcfcb0dd7b3ecf13dae46129a279062ba439a6a8d","1","No"
"0x3e42438be8fd93ba4488a12c1c036457183ae1cb","1","No"
"0x6ff7897746dd7ea425afe74c34699f0bd5b4703c","1","No"
"0x8d14704bb11325d816a354524c05e520e57e654c","1","No"
"0x9f2e357d3f5a5ad53e9096818536490839dd94d4","1","No"
"0xc6050ac5e7bbd2d3b5a85af747c0af3f03d6bf19","1","No"
"0x948f83297b50b7189c7458deea9e4c12f3c3f310","1","No"
"0x048c15c2944b5307db8cad0bf77877742ddde051","1","No"
"0x7fbbb05b30d6a86b53aeb3ffce941edd82180b62","1","No"
"0xefe82f70d1e234af0548058bece17e01f6ca8c78","1","No"
"0x3a1b35035b984dbe477c431765e407a458552fe5","1","No"
"0xbfbf0df4f7da7429d523fb7b6ecbdc8b817b9b54","1","No"
"0x54d498f96374fa15d1373b7b629247d76a9019da","1","No"
"0x069c7500dfaaa27a5884582b5a76a2c25c9a17a9","1","No"
"0xd3edcc3dbf984f72b222b5a2926deb873ded7c03","1","No"
"0x758a1b48c4fd7cf322a49c2706a823ecec0a489e","1","No"
"0xd1ac7d0c2a191d7d718432f724978f44a92ae84f","1","No"
"0x52e80cf2b97974e4935a1e1273a1971f70ab1cb3","1","No"
"0x0f89b2394ba8c736562f32e450802f64e6038c82","1","No"
"0x62e80449386aaede160872013e9453e2592508dd","1","No"
"0x50533d8b5363d84dba0df228fbee4346ed2a5a7d","1","No"
"0xe2d876e5aa55f85e6319995483e99469aa5a537b","1","No"
"0x526e8b09aac31a9bfd4cb9434995525bf2c11b8e","1","No"
"0x4b8cb1043f4791b29491484309913f5ce8e965e0","1","No"
"0x145f32972e570ab173edd3a8265950d3362854a6","1","No"
"0x02397ba478ee269343e2fbaa9419c2d676f2a616","1","No"
"0x5de674c3723fe220338522181e35b46fd99ffd7a","1","No"
"0xb93a1cfcdcb442835211e631284c198f6f87b122","1","No"
"0xf433771be52fe3b915b5c3840ffe9a55425766e3","1","No"
"0xdb63a1d73623c2444938be56fecec5183b86a649","1","No"
"0xd9ff15b7fae7004dd4cdccc6697d18665e781493","1","No"
"0x7ed9bd71d9f3944bb6c56a5b0eb6782dfa6dded0","1","No"
"0x4d04058ea425e038c7a2296bbc75b22803d8920a","1","No"
"0xca9188a34503ee47cf642d59f5bbb0fc5723e24c","1","No"
"0xe530b4d098b820289298cbb7cd74d7803ac0ae39","1","No"
"0x2fe06caffc9d5a26250955fda1278c2949e8a98c","1","No"
"0xfaca4d6c681085bd5281abe2542e91a8f45d897a","1","No"
"0xf339d6b131ffce3efd11d97e5a50e14a9c238e0e","1","No"
"0x63c922cc6ce64520bbda48d8fdd0dad0ab75f77d","1","No"
"0xf1da3077295a3b4b13c25be1062352df1d086939","1","No"
"0x930fe9071bad747449d5d3d79c516d873925ca78","1","No"
"0xc4e4e2221ed41358b206e2190195407ee4965e72","1","No"
"0x5fd7783c07a8173ec7f74c681687d960b03f1f4e","1","No"
"0xd2129fbc59a674d36023b8257a9516bf1449fa64","1","No"
"0x4862733b5fddfd35f35ea8ccf08f5045e57388b3","1","No"
"0x55e6fec455719b6f28ab0964e49e3469b3dded6b","1","No"
"0xd016b7a51a08eed4270d4979a9ef6dda8a413704","1","No"
"0x020ca66c30bec2c4fe3861a94e4db4a498a35872","1","No"
"0xfd15f6351d07d8081ef973084be4bfbbcacf93b8","1","No"
"0xecb240e605a4d37c6bd0d48b9e6513dc08ff1b47","1","No"
"0xb35256da64f2620e13b6b94436fa0d2a9249a1de","1","No"
"0x02aa96e8d266cee1411bb2adb4d09066f2e94489","1","No"
"0xff37a713c920f6e94043d10c1230e30b13f4d500","1","No"
"0xca2a791253086c768f5ce71a9f2d9f069eb1c6eb","1","No"
"0xea4007a31d9a81c52c5a5106dfca203000e4e885","1","No"
"0x8dc7178e3c9fc200a9c756fe23392718540a8c70","1","No"
"0x029d3493573435289fba0aca21b23e129b46809c","1","No"
"0x3d84a438af72f6396785eea97b32f903520e36c8","1","No"
"0x667aeda8cd06b6375f8455e59b36cf22f9f12605","1","No"
"0x2575e47c9bd4ba692de23f51028df79c0e0602d0","1","No"
"0x7405c2328b85a1243be0717abb4185661ec5f4c2","1","No"
"0x62acc475f68254941e923958fcad78e10a4cff06","1","No"
"0x62548c8c99f97defe72601f56ab7dbfdd47a4140","1","No"
"0x38b807a474553d3f5eb3e93b3927383fbe4bb2a7","1","No"
"0x10dc08c8b05c355e2523433de3616e9f5e2e0b51","1","No"
"0x0153b3ca18df4f55f0801c2da9e266a085531d7c","1","No"
"0x0ffd3267940136d88c6d42883ecf8db364f8dc6d","1","No"
"0xb18989f87630b57b45d8820558ed6583d62cb9e7","1","No"
"0xbc2facb3ffd83ac5a0f93d647db24a859c583ad2","1","No"
"0x2a45c51ad0be68790e28d26ac8963497f6760472","1","No"
"0x25c715af8052f39005e6de6a1983801ba37050f6","1","No"
"0x8fe3a6b02251fb737ac308544a3dd8cae0f016b7","1","No"
"0x0b13f13c0e99f24b96a835b787d1347b33d87776","1","No"
"0xdf7ae98807d69525bb015865bb56eb8966d3f1b8","1","No"
"0x3402bb4fdb0e64a497da7416de3ca0e50fdcf259","1","No"
"0xfc3e84375815d1546a75baa6ebb728125bb6abae","1","No"
"0xe75c06cee0a6b854f8d0abaf5c90d4405557f353","1","No"
"0x1b311191a03a874ed8d40dd8ec9a7925aeff6c7b","1","No"
"0xaef0b9a81d36425b3a17c9450b2eabc1c99f4e27","1","No"
"0xe94b8d917a4111940ee26c9520d009b9847e56d0","1","No"
"0xd7bd51027a8dc0824599ea6f2a0e8a55a282648a","1","No"
"0x380a0652a016e56e3a6ef5d7211bf4e8963d63a6","1","No"
"0xc1995f5401bdd987ec07c2dd4229e5243c82d3e9","1","No"
"0xdbc7b48c4cc6213e7b51edbc0406717cc9b5ec3b","1","No"
"0x2caafc42f144c2fe5c79136ee2d8e1f19f1b640e","1","No"
"0x5f3c91d46f6d7437632fd80790f175a516b9e2ed","1","No"
"0x632487978e149e8fc3088be1345ea220c6df5ab5","1","No"
"0x8c8962d8a9b47c3c15953449137fa3fda4d6e26a","1","No"
"0xbbcfa939071d2a0bf64d8e15a715c0be73735503","1","No"
"0x7597d352c242be035adeaaa54267968bcbaba58e","1","No"
"0xb983e90c5cadd5f904fb7410ce09f762dd046bef","1","No"
"0x485248150969e92b460508b5c8c7e866ed7fae75","1","No"
"0x2115e23a90bbc25c2500f4b158f213356ad292e0","1","No"
"0x4e7bf41f854292cfca15e24efc4b090f9fa6c076","1","No"
"0xd31c7c480604b01ae9322d170644848cbe92ece1","1","No"
"0x84a9e0c0c3ffa1f460862c1e97521e5cdd428cad","1","No"
"0x1ed9c08cd235345c7d429c4b4bbf661d20ff3459","1","No"
"0x37c7f3f6472a5458c20b0e67f1cc59f83eb4f2ad","1","No"
"0x4febd8b45c096af41a354b47c91c288d417759dc","1","No"
"0xbd5a6128c389a6394d25306764ce0f914a1d65d0","1","No"
"0xaa07b526be4f1e0452788cbaec018b53af9af93a","1","No"
"0x01949019cd391ade8855dc8a32ca05b629a946d9","1","No"
"0xeccc6bf1c7b747efdb151163e2b5e0a4058e1d50","1","No"
"0xecf14386bf1f271aecb5407e777d41e8a16933b7","1","No"
"0x9c5083dd4838e120dbeac44c052179692aa5dac5","1","No"
"0xaf54b99c8980753a106442125c00bd1137c8a57a","1","No"
"0x67b414088591e60b1bf9b1507c8e59e60500de37","1","No"
"0x461a5b8326ba0e2dfd133651a3b559dc8d3b0400","1","No"
"0xc1deb3e48461dddc4a4791b11f89d22079d036fe","1","No"
"0x626e99ebd725f12cbf3e8532e13e98fcb3c97420","1","No"
"0x63a242b7c83da35b620dfb54fda1c6b59aa426ad","1","No"
"0xf48fa092dd3d5a86b1dd4d8d8f0146176c3a9160","1","No"
"0xb11b38a7c3fdb1a151050dd13e62ec63c611ab47","1","No"
"0x61e484b8ba9105f753fc20206e625c86b9ba6830","1","No"
"0x18d30ef1a02076dce56a6eb73fe7fce25d3761d2","1","No"
"0x1cc1983396e55e925b777a0d70dfe8b56edee942","1","No"
"0xccec5e09e0f9efddc928386e5072120e5b3436cd","1","No"
"0xbcafeac0d4edc64b23d6d2f2a57d98ef02015a17","1","No"
"0x47b568827cb440d52d478846002570bce274101e","1","No"
"0x7053c44f5107ad10dd594ea0d2f2e8ceea449bdc","1","No"
"0xedf4419cdc348c17b4fde83e2e1baffa3e745369","1","No"
"0xa6b0ada74ada37f4151e548c79099816af065636","1","No"
"0x27aa3bb39ce7bddb868edc907828bf2c69036ddf","1","No"
"0x7397753a11cf413bb77b16553127e55e28b9b2b1","1","No"
"0xbde8c3ba12714ddff2aa9ac0c2c8970e388f84b2","1","No"
"0x39b65f3083ba5b6ae565dedfa030f9b16253a86f","1","No"
"0x692aea04e450d721fdfd96b43f9bd9f956b24b88","1","No"
"0x6a214d5e22789674b6c1d71b9a9b5e24969927cf","1","No"
"0xd17836dd9de8b1b37df44261ba39a1f4632eb788","1","No"
"0x601c6d9eff76ae8cd7bff5fc4900f20f6f80734f","1","No"
"0xe3dbc73e5719226c13cd46d782bd333d2dac5196","1","No"
"0x09b5027ef3a3b7332ee90321e558bad9c4447afa","1","No"
"0xecc6b71b294cd4e1baf87e95fb1086b835bb4eba","1","No"
"0x0a263623d75eaaae19c82a29f00ae97b9ad6e390","1","No"
"0xe91bf60364d8902205add8540e5a1598e69150b4","1","No"
"0x1b622ca9c74185a7e21351ae9ac5ea74b9e8a75b","1","No"
"0x7f15d22187422a8457637df20f381e92aa5bd67e","1","No"
"0x7292c6b120281796c086df949a46b1ec1c0ac196","1","No"
"0x101e62ae68de73221c17be325fc62730ffde397b","1","No"
"0x68cee3e57bae218780274fb22248f35528b94b6c","1","No"
"0xcafe10a74a4589f0daf0e063039775baba2c1437","1","No"
"0x019ae3430263f42254d22f427f8dcf3f5f7ba9ff","1","No"
"0xae235cca56d4c715303ce00fd3ba124deb28ffa7","1","No"
"0x8a16c7dc7fff89c0e5972dbc7afc8289fb802a11","1","No"
"0x55ccc777205668edb92b250ae1c6fe6e9c6ffbdd","1","No"
"0xc478cebfb27404624a9aca961a8fc9ceb94d691e","1","No"
"0x8d833b913cccfa5a2b435d5fc16763df6cbd70cc","1","No"
"0x481c3452eb02195dde7dafa2fe7e892166dfe261","1","No"
"0x854d7b77b762b2ca07b1ccc21e2a19eb1ccc34c7","1","No"
"0x8bdd320077747906549a5737a070cf5fb6f25add","1","No"
"0xdf9941ae73a2e4264fbc3eef4443d1ff4b29c999","1","No"
"0x7b821afc2992929c7bcdedce3fdf9b628d24accc","1","No"
"0xa7ff0bc6f74fc6c49ccba87f3df51b1adf98543d","1","No"
"0x31dca74fbfb341f876ea185855bbd03ded959ff1","1","No"
"0x16a718e1e4ea6211f884e0aa7fd430f9752f1ea1","1","No"
"0x554c5af96e9e3c05aec01ce18221d0dd25975ab4","1","No"
"0x2049b0e6f4b62b45edde56cd03b2ebd28ecf9929","1","No"
"0x1bf8118c14c9bf2a9d958d969d139671aea3d08c","1","No"
"0xe74fa2fc8dabf8e5117d20b82493f05cd69c874f","1","No"
"0x47c81cc164230f4c90c727c5ef82cacd6ac91388","1","No"
"0xc15c7ae68c860465d12b3ade007794a939907b80","1","No"
"0xe46c66d0aacdbb2a5936c38a83b8e4fcd276d280","1","No"
"0xb5f99027d52aacaac62ceea57fd44ddfefc70674","1","No"
"0x0498720227ed9cc84a0bd8e47092f33fa87a01bd","1","No"
"0xdf12161afaf4367f130bbd7aeb50abffce612619","1","No"
"0x8d69a1cc43b0f37e94935196077a9d6704633c8f","1","No"
"0x3f5e9475d9fbeb96220655e2c5df28b56d5559a2","1","No"
"0xfe52a5d0a116efce195baba279758964172e83ed","1","No"
"0xcb12016a986b36a2a194333ed0bcad1cc46a5425","1","No"
"0x9c499fc1b1066a18e7f6ebba2794795c2495817e","1","No"
"0x0c46cfffc36ed122a12cdce0a5a5e1a4bedf246d","1","No"
"0x015b386c314c52efc4f051ed9fd544a65df33aaa","1","No"
"0x17770fb37a6e6a58f51bfbbb56f66684b04065f4","1","No"
"0xdfbfad8d6b792c22337e38b697b55125f9fff5b8","1","No"
"0xa22f4c8e89070ab2fa3ec5975dbce143d8924cd0","1","No"
"0x673fa22fd5e891585c6de578a3ae8f8cdfe2c94f","1","No"
"0x2207e519ff57020f01ab2e6d05c8ddc46fd534cd","1","No"
"0xb7dd526d1edcd81b452465cc3883f2ab495348b2","1","No"
"0xf5711e121c2e4e0d22eec3591164fd2184fc2ca2","1","No"
"0xb550c1d0df798dd75971f328170bbb903c606ead","1","No"
"0xb99033c5288269479a1b8ba2466f6120eb2562c8","1","No"
"0x8f60d79fe3df6cd0e3a44288ad2f41af134d813e","1","No"
"0x341e560c3adf0bf72f27d94ed91467c3982ea156","1","No"
"0xf1f77d1cfa18f1801b94380ea70c0e75961643b2","1","No"
"0x567f8ceb58dbad2922986ce6f01d36ba630e0425","1","No"
"0x3e8a1026bbca3777b3e59fc4646a812480c5d1b9","1","No"
"0x52bbf4d66654af3d0d324b82821110d06a8f4854","1","No"
"0x01e4e2336c28def39c58098893d8ad84b9f1b9c7","1","No"
"0x98b44923def45b65d69fa82fc5fb04a348fc81b1","1","No"
"0xde79aaa2f54160b45ef69e1c4b8fc4c290cd5b88","1","No"
"0x679028be2d00f7044ad86d86c03bdb203013fad1","1","No"
"0xb38360fbeb3ff7be77512591473ed75b9512b4aa","1","No"
"0x7e9404fc2cd920c3d575aa06eb8d68406b9f3881","1","No"
"0xbb8ed1841bffc5cb82eef9bee9d71d4eee207bdf","1","No"
"0x768f82964da91fdd857285a8ec86d6cbb5ae9401","1","No"
"0x44583dac8f170d4190f20fdcf56c4c748699f0d0","1","No"
"0xe531552af68318916d88f102c1b6b01585d4d412","1","No"
"0x839e15b2b7cdae47c70d8ad2d30b8f06838752ac","1","No"
"0x463414cc81fde41e7809dbf2aae5b0a140f8de5e","1","No"
"0x440a0744b578ab4bdc8c5bba2bed8bff09cdad97","1","No"
"0xc4dcefbc24bcf5c1be3e4c40b9f1101adfe9df41","1","No"
"0xc8a9995a97b98f23c83ca59dcb01b6dcfb75a865","1","No"
"0xed1c710ad28e9aca013178a4e8d43a580b4b0dbf","1","No"
"0x89d9dd2e85ecc305e276f51bb21fd4c708be9487","1","No"
"0xc5a07c29a71db1a8adb7fe8011608074dc64e94f","1","No"
"0x5b45870a9ff21b46e9b7447463a8217f0d08baea","1","No"
"0x503d66ea74445af5e9ada4005f3826591f10b98e","1","No"
"0x4ea6a7820bfeec2c1de3f2e3466f6624d6bbcb7e","1","No"
"0xefe896e4a3f5640cdee195d29528ff64b1b5a6ed","1","No"
"0xd6144b3833e5032b99a43cfdbac80f2d3cc665ed","1","No"
"0xda5921614a824a6cc187175750b8b3dcb4dbe67d","1","No"
